Order Id;Company Id;Company Name;Date;Order Value;Converted
GWCGZ8AJ1VZVPRBV;ZLP4T5DTGLJXBYCE;Renal H.P.R.;2018-10-19;1434;0
E8WFPKNVNBK08XP5;ZLP4T5DTGLJXBYCE;Renal H.P.R.;2014-01-13;9569;0
GZO9XMS83V6GSUKJ;ZLP4T5DTGLJXBYCE;Renal H.P.R.;2015-01-20;5222;0
AHIKHSMGC2A7XSW1;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-03-23;2378;1
CG5OXO33UP6MS00D;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-08-12;3591;0
R6BBAWJF5CL14B79;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2014-11-19;2953;0
5ZYBVCHH4MFR8MYY;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-03-22;1330;0
ULLYFGAAFTDPNT3S;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2015-04-01;7882;0
FXSTJ06NTVMNKIQC;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-01-25;9919;0
CNCFTXVXRKY5Z4SK;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2016-07-28;9487;0
0YQVGE7Y96UE8SJB;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-05-29;4288;0
YI6ELEBHU487C3OF;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-03-09;2249;0
6108FHNYQXE0JDYY;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-06-01;9734;0
SFB44A4VCECVTNF2;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2015-05-24;2255;0
SBLERVK4F1NL9IZ7;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2015-02-21;5920;0
PVNZRVZSLEJWYN15;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2018-12-22;3000;0
PQ0J7CV9GG1Z4H5Y;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2016-08-31;5890;0
GLY6LIPTXL6H0ABB;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2015-10-19;1361;0
2IWT2F8XHKZJE5A7;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2014-08-14;7610;0
6E5SBJBSRZWZ38VR;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2015-12-01;7942;0
KBSK1SXYXH8YEODV;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2014-11-22;4149;1
432TUPBS09S4H4XB;21MZTOG3Y8DHPDEK;Unbelieving Kalentiev;2017-04-02;8372;0
JLCZ1394V0WB0KOX;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-01-26;5758;0
V8AXALQYWLCM0EZS;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2016-04-12;7032;0
DJ9172U4RHIYQCDM;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-07-05;172;0
J9ALJQPBJ7GWOFCD;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-03-15;6685;0
J6C8NZLHCWYCRVDP;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-07-23;8112;0
OGSK42VL0P0ZEGDD;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-02-19;5737;0
6WREQX6OMCL21WW0;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-01-02;5247;0
HOEI5KQO79ZHDQE1;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-09-24;1510;0
OYCQ48OTD1HXZPQL;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-10-22;3295;0
PCKXJBXYHX17RX6G;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-04-29;1213;1
446GWUPC5OP3C7W0;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2018-05-06;6388;0
DEKEMQI52AR3AT9T;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2018-05-11;1028;0
D5ZIODT4SGHVZNEI;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-05-31;572;0
YS5QM9IS1Y0PWN1L;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2016-05-05;1108;0
ILB81XGQHBNX7GK6;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2016-04-21;2142;0
US0CEAROHZBJOARH;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-12-11;1819;1
ZZY6HVCRFNIMUYJT;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-08-11;9902;1
DRUUD0OHYPNARALH;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-05-10;9912;0
YJPI6TIFCK6Y39VD;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-07-01;2772;0
CFT055XGLAC0XURD;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2018-03-30;3745;0
FFNCIZ6OZNW6E83D;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2014-05-08;7789;0
0S91CQLK6V3SCOQM;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-10-01;8964;1
ZVIPK3ZA30WQGZ4X;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2018-05-25;7843;0
6RT1I1IKT07EDKIY;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-02-01;2964;0
CMJ6DCKEMBZILL3Q;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2017-05-29;4181;0
MQ20E8PX55G1OI8S;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-06-19;4044;0
ZA5P7I9IY6M0UCZU;9EY9R1Z7BSU8R7KL;Cohesive Crawford;2015-07-21;8121;0
53VLWIXW8TUNDNST;W9TXSVHB6GURJUA8;Extreme Outboards;2014-08-04;1500;0
FK4CYC93A267EMID;W9TXSVHB6GURJUA8;Extreme Outboards;2015-05-25;2035;0
FTCPZ3D17QINAQO6;W9TXSVHB6GURJUA8;Extreme Outboards;2015-10-03;7210;0
YVUULQO4M0BPES7V;W9TXSVHB6GURJUA8;Extreme Outboards;2017-01-02;3552;1
O8CW1OYCVPVF77U9;W9TXSVHB6GURJUA8;Extreme Outboards;2017-04-26;4647;0
720366TM7ZQW36XM;W9TXSVHB6GURJUA8;Extreme Outboards;2018-10-27;4256;1
IS4RX1HIE2P27SQD;W9TXSVHB6GURJUA8;Extreme Outboards;2015-04-04;4021;0
SK77ZWDKNJLQI2HA;W9TXSVHB6GURJUA8;Extreme Outboards;2015-10-01;7555;0
ANNN90671MW0H15O;W9TXSVHB6GURJUA8;Extreme Outboards;2015-07-24;9028;0
FBWYX645CEQV9J2E;W9TXSVHB6GURJUA8;Extreme Outboards;2014-03-02;9994;1
OUSI9PBN1WT9UXK8;W9TXSVHB6GURJUA8;Extreme Outboards;2016-01-03;2081;1
SZ4IY6S7RCZ7FEZF;W9TXSVHB6GURJUA8;Extreme Outboards;2018-02-14;3531;0
EMJE3LPSG15BRF5B;W9TXSVHB6GURJUA8;Extreme Outboards;2017-11-29;9297;0
I58UW01PYYH81LCK;W9TXSVHB6GURJUA8;Extreme Outboards;2014-02-12;6006;0
PMK3J3P0XU7T9B50;W9TXSVHB6GURJUA8;Extreme Outboards;2018-11-15;4470;0
93MKX4FVP9YDY79J;W9TXSVHB6GURJUA8;Extreme Outboards;2016-06-16;6691;0
3F8WSPVFVK9OOCUS;W9TXSVHB6GURJUA8;Extreme Outboards;2017-03-16;6637;1
9OAB0A8XYW5QQHSB;W9TXSVHB6GURJUA8;Extreme Outboards;2018-03-08;481;0
SGEZ25MU69V2EBKG;X3NBS780YGBKWNPM;Welcome Shoup;2018-09-13;7674;0
33HY3Y8TY2ZPTLDW;X3NBS780YGBKWNPM;Welcome Shoup;2015-07-19;5682;0
L4XP1DTEENINGNSH;X3NBS780YGBKWNPM;Welcome Shoup;2016-09-21;7980;0
E7VTVAV51B4N5AGY;X3NBS780YGBKWNPM;Welcome Shoup;2014-01-23;3450;0
SE5TRY21ZMF680LV;X3NBS780YGBKWNPM;Welcome Shoup;2014-03-25;439;0
XNELIO70SFNOA7MN;X3NBS780YGBKWNPM;Welcome Shoup;2014-06-09;4836;0
AQ6GTG5Q19O9VN4E;X3NBS780YGBKWNPM;Welcome Shoup;2017-04-04;5856;0
2RF35O4CZ45UHG9Y;X3NBS780YGBKWNPM;Welcome Shoup;2018-08-16;5085;0
BRC2OM46QDE2KQUP;X3NBS780YGBKWNPM;Welcome Shoup;2017-06-15;247;0
QPLK0O93B5BNSNW9;X3NBS780YGBKWNPM;Welcome Shoup;2016-12-13;4843;0
N83IFZF521N48QGE;X3NBS780YGBKWNPM;Welcome Shoup;2018-05-25;8185;0
G77R1AHCYAXP0V8H;X3NBS780YGBKWNPM;Welcome Shoup;2016-05-15;6603;0
0VR2M3IUF766ADMH;X3NBS780YGBKWNPM;Welcome Shoup;2016-12-31;440;0
SDX35D9OMWOKBRCB;X3NBS780YGBKWNPM;Welcome Shoup;2016-02-28;9468;0
JWJ8WPWD9OK49QWB;R9W235MJHXIDMZ1V;Fluid Highland;2015-10-24;3403;0
T675G03581QR70SJ;R9W235MJHXIDMZ1V;Fluid Highland;2018-06-16;7612;0
WCL7OUDYZ96J1D44;R9W235MJHXIDMZ1V;Fluid Highland;2014-12-03;7761;0
5ROQWYF74VSI77LK;R9W235MJHXIDMZ1V;Fluid Highland;2018-11-21;425;0
QHAB88Z9LS09AROB;R9W235MJHXIDMZ1V;Fluid Highland;2018-03-14;4618;0
G3BB6NQOGYDE5YI4;R9W235MJHXIDMZ1V;Fluid Highland;2014-02-02;4031;0
PBGKMNKB417N4IOJ;R9W235MJHXIDMZ1V;Fluid Highland;2016-07-25;8614;1
6LU06YBFHO7WUDOW;R9W235MJHXIDMZ1V;Fluid Highland;2018-04-03;1164;0
I13UJ6E0RHTMKKFG;R9W235MJHXIDMZ1V;Fluid Highland;2018-02-23;3866;0
P1QBVXKBNARK8V5G;R9W235MJHXIDMZ1V;Fluid Highland;2017-11-02;7216;0
WOIKQDP1B2086VW6;R9W235MJHXIDMZ1V;Fluid Highland;2017-11-30;3786;0
GLRZXBTP3XHK0HD4;R9W235MJHXIDMZ1V;Fluid Highland;2018-02-18;2050;0
JEIMAKOIZOQBGT9P;R9W235MJHXIDMZ1V;Fluid Highland;2015-05-31;3740;0
VAKV3F5V7TQ6DXQC;R9W235MJHXIDMZ1V;Fluid Highland;2018-04-27;3090;0
40O6OLU1FQ0J5HG0;R9W235MJHXIDMZ1V;Fluid Highland;2016-04-07;5811;0
F7KN7UTDVT1TC0ZM;R9W235MJHXIDMZ1V;Fluid Highland;2017-12-06;7907;0
BJVA437XRXQ97734;R9W235MJHXIDMZ1V;Fluid Highland;2018-02-11;917;0
SQ41N1F6D1CKIRD3;R9W235MJHXIDMZ1V;Fluid Highland;2015-11-06;4601;0
75SPWO40BL8C1IIU;R9W235MJHXIDMZ1V;Fluid Highland;2017-09-28;2237;0
0AAXF1KXQV5KBJRL;R9W235MJHXIDMZ1V;Fluid Highland;2018-03-06;7388;0
AB9EL6MFJH9PV00A;R9W235MJHXIDMZ1V;Fluid Highland;2017-02-24;468;0
H3HW84RSWRYEN1AO;R9W235MJHXIDMZ1V;Fluid Highland;2016-04-15;6532;0
JSK6JBC8FFWSLKNL;R9W235MJHXIDMZ1V;Fluid Highland;2018-07-16;1391;0
V050OGJ61M1PEHND;R9W235MJHXIDMZ1V;Fluid Highland;2017-06-11;6436;0
F7PNK6KF8LHHELWJ;R9W235MJHXIDMZ1V;Fluid Highland;2014-08-19;641;0
JWEJ5DR1VWBGW027;R9W235MJHXIDMZ1V;Fluid Highland;2017-02-21;6842;0
4OHG3F3ZKKWNNCE8;R9W235MJHXIDMZ1V;Fluid Highland;2014-09-09;8257;0
0IK7HCT84MOFFGDB;R9W235MJHXIDMZ1V;Fluid Highland;2015-11-30;1693;1
MLIVZS3FT2NNVWYZ;R9W235MJHXIDMZ1V;Fluid Highland;2018-04-27;4049;0
Q7S9X2EL94WW0QSG;R9W235MJHXIDMZ1V;Fluid Highland;2014-09-08;9230;0
1SE61Y9D5N4KHO05;VVETE4310JIEC0LU;Hard-Hearted Doubts;2015-06-22;6252;1
IHUN0M0GBKA37BD0;VVETE4310JIEC0LU;Hard-Hearted Doubts;2015-04-15;6334;0
TQDTVC3GJBCMLIAV;VVETE4310JIEC0LU;Hard-Hearted Doubts;2017-10-22;3735;1
39OOR2YW3JW3FDXL;VVETE4310JIEC0LU;Hard-Hearted Doubts;2018-08-26;1133;0
PV6EVK7PUW02NW2V;VVETE4310JIEC0LU;Hard-Hearted Doubts;2015-10-02;3103;0
Y5BF08VVPNW4U0JM;VVETE4310JIEC0LU;Hard-Hearted Doubts;2014-10-25;9396;0
3Z1P2N8M74DR5LZF;VVETE4310JIEC0LU;Hard-Hearted Doubts;2014-03-14;6347;0
POUQERLDTBJ6NPL5;VVETE4310JIEC0LU;Hard-Hearted Doubts;2017-11-05;9231;0
N4H5DZ4FS2TT7U0G;VVETE4310JIEC0LU;Hard-Hearted Doubts;2017-04-25;397;0
5A3UMLYN71ZN04FZ;VVETE4310JIEC0LU;Hard-Hearted Doubts;2017-09-03;7945;0
VBK7MHBOHRHODONL;VVETE4310JIEC0LU;Hard-Hearted Doubts;2014-09-24;6034;1
6QGKN0YTOAA3Z6W1;J8P266VQM2B3V9NG;One-Story Discernment;2017-03-24;478;1
90QDXR3X9FFC5R2C;J8P266VQM2B3V9NG;One-Story Discernment;2016-04-16;789;0
TF6HF6U2J4JY436U;J8P266VQM2B3V9NG;One-Story Discernment;2014-12-08;1547;1
58MMD6FKXTIYUB5W;J8P266VQM2B3V9NG;One-Story Discernment;2015-04-01;1429;0
LS5302PKPLPOH242;J8P266VQM2B3V9NG;One-Story Discernment;2018-04-28;5836;0
6LA1ZKD07PIY7C6B;J8P266VQM2B3V9NG;One-Story Discernment;2018-03-26;2800;0
PZUTW8OC3DDKGXG1;J8P266VQM2B3V9NG;One-Story Discernment;2016-07-22;3793;0
A3VO0BU2O8WAY2UF;J8P266VQM2B3V9NG;One-Story Discernment;2014-04-30;5579;0
VOAFVQG890LXH5PH;J8P266VQM2B3V9NG;One-Story Discernment;2014-07-26;8893;0
A7EOS10RWPH2O5CW;J8P266VQM2B3V9NG;One-Story Discernment;2014-04-13;9776;0
KY9AUR2VS0JMEECX;J8P266VQM2B3V9NG;One-Story Discernment;2017-12-02;7785;0
HW5HLKNQD8PH1U2D;J8P266VQM2B3V9NG;One-Story Discernment;2015-09-22;8050;1
YK0XHHCL1EE5R4FN;J8P266VQM2B3V9NG;One-Story Discernment;2016-07-24;7129;0
HTL9FMHA4HFVTN63;J8P266VQM2B3V9NG;One-Story Discernment;2015-06-26;8367;0
IEKPVFDN1FHZIE50;J8P266VQM2B3V9NG;One-Story Discernment;2016-08-27;4218;0
AARV2C441LN56WPJ;J8P266VQM2B3V9NG;One-Story Discernment;2016-09-27;2484;0
87NDSJ0KXRISVAZT;J8P266VQM2B3V9NG;One-Story Discernment;2015-08-02;4409;1
89W9C6FT9C6J4MKE;J8P266VQM2B3V9NG;One-Story Discernment;2015-07-09;630;0
ZC8PCTLW45B526HB;J8P266VQM2B3V9NG;One-Story Discernment;2018-08-29;523;0
BML1OCYPBE6E5XY9;J8P266VQM2B3V9NG;One-Story Discernment;2018-09-26;4284;0
0OKRRDCD0BRY4FI1;J8P266VQM2B3V9NG;One-Story Discernment;2018-12-04;8657;0
KVKG217BKFDRO7Q4;J8P266VQM2B3V9NG;One-Story Discernment;2016-07-20;9114;1
OYYRYP7EWGB23UXJ;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2015-10-25;9781;1
7N813DMWH6CCOIAR;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2018-11-22;8460;0
2VZ8ZZV8PI88URDF;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-06-28;431;0
LBVQ3LH2FANA3KIZ;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2017-04-04;9240;0
EAA4UZMDHQS3ACKH;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-10-14;5920;0
RSTWIDPQKAKHCGUK;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2017-10-04;9485;0
D77RAY5Q9JIU476N;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2018-02-13;4188;1
J76U2U3HFR0TEMCR;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-07-15;6539;0
EDHQWO7QR6U1B9X0;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2017-09-18;3556;0
Z0OUD9SNZDJQSUON;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-02-05;664;0
QJN5ARRY6AHOV988;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2017-01-04;8700;1
UZIEYWZSDE9MLT8I;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2015-10-26;5427;0
DUWNJ4WX44MECHRN;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2014-03-27;6191;0
4HQ7T8YCFW5X6DI2;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2018-12-04;3813;0
9H9CJ6L3T2NQM2GT;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2015-03-30;7009;0
EQSENRI0P49H0DD2;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2018-08-12;3958;0
N5NT9P1H9DK9O6IW;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2014-05-02;6078;0
TSF6D2JXP51X61T1;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-05-16;5626;0
J0LP5VLKCDNCRP3G;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2017-10-29;9594;1
48C567DECB92O293;EWPJSY7D8RE7RNTH;Uncooperative Kyo;2016-08-26;8715;0
OGD97EP0NOC4ZT0P;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-10-16;2256;0
XBGTUUF6GPKL3HSK;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2015-11-09;9328;0
0CYY7LXFPLOZ8H75;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2017-11-18;8991;0
LKEDQV2LRC004ACI;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2015-01-08;2627;0
FID613ZSAJYTQQHJ;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2017-04-20;858;0
O4MI5JAONIY516WJ;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-01-17;7405;1
OW8X3UNBTTD3L5S6;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2015-01-11;7965;0
DM37GUITJGQBUG40;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-09-25;1695;0
T7NIX3XNGKOW5MQ3;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2018-09-22;7346;0
2L91H3U781A4M5LM;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2018-03-21;4642;0
6MAD2VNDEVNJUFH3;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2014-04-23;7610;1
WH6BO6C1RCV2VP3D;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2014-06-08;4974;0
SOH03QVAPMJB775J;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2014-04-11;1878;0
EBJ4L97BW1EC1LUV;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-12-07;7256;0
72KC3HY8OOS3G46T;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2015-12-02;7856;1
D2Y5JTYRHXO5V1U5;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2017-09-18;2379;0
6872RHDX3UFNSMJJ;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-05-23;9092;0
KG74E8CP63YSWEA6;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2014-06-08;9978;0
XZ4J7IALIVGM4G3A;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2015-09-25;9327;1
2FAI3SC94YWT4M5M;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2016-01-20;7733;0
IE429HZW5QYDF410;CNA5Q3F3NTAWBVTO;Two-Term Separateness;2018-03-01;3341;0
Y6Y8BAH918AB16H6;YBZLXUMRYTVQGZK0;Northwest Behaviors;2017-07-28;104;0
X6S1XWW303W2WQ0H;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-12-01;1106;0
IVNHZ5GDOKJ86EUE;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-02-21;1584;0
MQ37E9JZ1C8GXJA5;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-07-25;5073;0
3MBBRJB6NI3XZNP8;YBZLXUMRYTVQGZK0;Northwest Behaviors;2016-04-25;6835;0
4KMQ2SFAIH4T3ZOU;YBZLXUMRYTVQGZK0;Northwest Behaviors;2018-03-24;7185;1
K2DXJKV4XXWE380R;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-01-10;4515;0
JWS2F2BCH4D6PNDF;YBZLXUMRYTVQGZK0;Northwest Behaviors;2015-04-28;9393;0
M5RU9DJJZZ8R7KKX;YBZLXUMRYTVQGZK0;Northwest Behaviors;2015-02-21;6436;0
98T03DY9W9FIY8S6;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-02-07;6043;0
GNU8BD89OUFFUKYE;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-10-12;4543;0
TPPJGZSML1OIXI2W;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-06-22;7688;0
GX5QRCHFFFPGPHE6;YBZLXUMRYTVQGZK0;Northwest Behaviors;2017-11-06;3369;0
RX42DRM25LSLZ8W6;YBZLXUMRYTVQGZK0;Northwest Behaviors;2017-10-09;633;0
XQJNULJTZULHWCQD;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-08-11;3376;0
GMOLEYYL20X22Q16;YBZLXUMRYTVQGZK0;Northwest Behaviors;2018-06-06;3586;0
PMCAJRW16W0FPBB7;YBZLXUMRYTVQGZK0;Northwest Behaviors;2017-01-06;4928;0
WTTMNTFT5TZHLKTM;YBZLXUMRYTVQGZK0;Northwest Behaviors;2016-03-22;3032;0
1RRGPXPN6SDRJW2F;YBZLXUMRYTVQGZK0;Northwest Behaviors;2014-05-23;9502;0
6ZZ3QUW1CJ40R34N;YBZLXUMRYTVQGZK0;Northwest Behaviors;2015-04-08;4136;1
8RASGON8KAT19KQ8;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-07-30;717;0
YYICI3Y9QA42FKB6;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2016-09-16;5564;0
J07T83TVWJKOQSS1;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2016-01-23;5255;0
O41WKNA0S1GNC3E7;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-06-04;8335;1
N7RCUM7ZCYNXVBQ3;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-02-12;865;0
D6JT4PCD9KRFGE2C;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-03-08;1987;0
KME6YYVYUPBXHRRA;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-10-29;4544;0
W6F0NWUHQUTWC1E7;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2014-02-09;5202;0
8B7DDX0K0MR7XCH0;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-03-23;4317;1
Y62A8BNO8UNCRTY8;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-02-27;9495;0
C1KFB9PL4S16HDSE;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-12-12;848;0
O8WAQLI53J6K86FE;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-06-19;3680;0
SUX41L8B9AB0K0CQ;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-05-01;4260;0
RPF2G3RLVMWQS0SD;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-02-27;2252;0
VQNH30T6UO9OLE0C;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-11-23;2842;0
8WGLO68V57NLD9WH;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2016-01-09;4366;0
CESB35DCGCG2OLLQ;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2015-09-16;5451;1
6GE7C5H4MYZWFALF;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2014-08-23;6262;1
JVGEYX1GTH3VM766;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-11-10;6342;0
LAQLR9QAV6GO3DIE;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2016-06-16;4905;0
1I0XRFD8I4LG2N6N;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2014-03-21;4900;1
CTD4B1CA6J59VIAZ;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2014-06-09;8254;1
477GN4NFU5WKMBTU;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-01-16;5874;0
LMXS181AU6YMDLX8;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2016-08-26;7854;1
F4M95DJZUHM50XKE;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2017-02-26;8950;0
R5SVZ85GZTTZX8FG;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2014-07-11;310;1
5LQBAXCDS94B4OSJ;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2018-03-01;7498;0
4GRU51OL1YGXH9L6;88ZC32IZH4CYKTFJ;Nothing-Down Selfishness;2015-06-24;931;1
PCE2AWR6TJAC3W1K;ITQAFYM5YZC534F4;Analeptic Unitarians;2017-03-11;2380;1
OPVO9AEPIWUEDV4W;ITQAFYM5YZC534F4;Analeptic Unitarians;2014-01-16;4243;1
AR3LPIETMVEESL28;ITQAFYM5YZC534F4;Analeptic Unitarians;2015-10-24;1251;0
KX7D5LNA281XPEEI;ITQAFYM5YZC534F4;Analeptic Unitarians;2018-06-30;840;0
9J9W37PWZEA39VLZ;ITQAFYM5YZC534F4;Analeptic Unitarians;2017-11-11;5884;0
6UFCKL8UJY9FE17B;ITQAFYM5YZC534F4;Analeptic Unitarians;2015-11-16;542;0
SQ4OCHEPPB7ME45X;ITQAFYM5YZC534F4;Analeptic Unitarians;2018-11-05;7797;0
PTI57OHN6VCH1BJH;ITQAFYM5YZC534F4;Analeptic Unitarians;2018-04-21;9268;0
NLTNP7WZKXKVTS9C;ITQAFYM5YZC534F4;Analeptic Unitarians;2017-03-28;2119;0
SUS54XBF4J54OCAS;ITQAFYM5YZC534F4;Analeptic Unitarians;2018-03-25;8294;0
2M10ULLH3CT4U0RJ;ITQAFYM5YZC534F4;Analeptic Unitarians;2015-03-11;5835;0
Z275Q9VPN2M1PIZG;ITQAFYM5YZC534F4;Analeptic Unitarians;2015-01-21;7391;0
3JBYZN5OZNOLQ7DF;ITQAFYM5YZC534F4;Analeptic Unitarians;2016-05-29;8074;0
Y5XOP7POP4DZXIRS;ITQAFYM5YZC534F4;Analeptic Unitarians;2017-04-12;4797;0
G648FX9BYAIBXM3T;ITQAFYM5YZC534F4;Analeptic Unitarians;2018-08-20;2357;0
ZJ359NKOT0CPTZPY;ITQAFYM5YZC534F4;Analeptic Unitarians;2016-11-26;3293;0
I5BA9UQWBGUQD1Z5;ITQAFYM5YZC534F4;Analeptic Unitarians;2015-01-30;5625;0
B7QU2EEBSX3KSAR6;UTKHS74429HWBQD6;Best-Selling Raindrops;2018-09-21;9135;0
VYRJ95P3W5OICRTS;UTKHS74429HWBQD6;Best-Selling Raindrops;2016-05-05;7518;0
A5IH1DCRM63XEFTW;UTKHS74429HWBQD6;Best-Selling Raindrops;2016-04-14;6470;0
B1F8495KNE4KSYP1;UTKHS74429HWBQD6;Best-Selling Raindrops;2018-05-27;3489;0
